"","variavel","nivel","cod_munic_ibge_2_fam_eq","ano_atual_familia","n"
"25241","idade_atual_fam_cut","90+",53,2010,26
"25242","idade_atual_fam_cut","90+",53,2011,18
"25243","idade_atual_fam_cut","90+",53,2012,105
"25244","idade_atual_fam_cut","90+",53,2013,22
"25245","idade_atual_fam_cut","90+",53,2014,15
"25246","idade_atual_fam_cut","90+",53,2015,17
"25247","idade_atual_fam_cut","Idade > 132",0,2003,2
"25248","idade_atual_fam_cut","Idade > 132",0,2006,1
"25249","idade_atual_fam_cut","Idade > 132",11,2003,1
"25250","idade_atual_fam_cut","Idade > 132",11,2004,1
"25251","idade_atual_fam_cut","Idade > 132",11,2006,1
"25252","idade_atual_fam_cut","Idade > 132",11,2007,2
"25253","idade_atual_fam_cut","Idade > 132",11,2009,1
"25254","idade_atual_fam_cut","Idade > 132",11,2011,1
"25255","idade_atual_fam_cut","Idade > 132",11,2012,1
"25256","idade_atual_fam_cut","Idade > 132",11,2014,1
"25257","idade_atual_fam_cut","Idade > 132",12,2001,2
"25258","idade_atual_fam_cut","Idade > 132",12,2005,1
"25259","idade_atual_fam_cut","Idade > 132",12,2006,4
"25260","idade_atual_fam_cut","Idade > 132",12,2009,1
"25261","idade_atual_fam_cut","Idade > 132",12,2010,1
"25262","idade_atual_fam_cut","Idade > 132",12,2012,2
"25263","idade_atual_fam_cut","Idade > 132",12,2014,1
"25264","idade_atual_fam_cut","Idade > 132",13,2002,1
"25265","idade_atual_fam_cut","Idade > 132",13,2003,1
"25266","idade_atual_fam_cut","Idade > 132",13,2005,2
"25267","idade_atual_fam_cut","Idade > 132",13,2006,10
"25268","idade_atual_fam_cut","Idade > 132",13,2007,3
"25269","idade_atual_fam_cut","Idade > 132",13,2008,3
"25270","idade_atual_fam_cut","Idade > 132",13,2009,1
"25271","idade_atual_fam_cut","Idade > 132",13,2010,1
"25272","idade_atual_fam_cut","Idade > 132",13,2011,4
"25273","idade_atual_fam_cut","Idade > 132",13,2012,4
"25274","idade_atual_fam_cut","Idade > 132",13,2013,3
"25275","idade_atual_fam_cut","Idade > 132",13,2014,5
"25276","idade_atual_fam_cut","Idade > 132",14,2006,1
"25277","idade_atual_fam_cut","Idade > 132",14,2007,2
"25278","idade_atual_fam_cut","Idade > 132",14,2009,1
"25279","idade_atual_fam_cut","Idade > 132",14,2011,1
"25280","idade_atual_fam_cut","Idade > 132",14,2014,1
"25281","idade_atual_fam_cut","Idade > 132",15,2001,2
"25282","idade_atual_fam_cut","Idade > 132",15,2002,3
"25283","idade_atual_fam_cut","Idade > 132",15,2003,1
"25284","idade_atual_fam_cut","Idade > 132",15,2004,2
"25285","idade_atual_fam_cut","Idade > 132",15,2005,8
"25286","idade_atual_fam_cut","Idade > 132",15,2006,33
"25287","idade_atual_fam_cut","Idade > 132",15,2007,13
"25288","idade_atual_fam_cut","Idade > 132",15,2008,5
"25289","idade_atual_fam_cut","Idade > 132",15,2009,2
"25290","idade_atual_fam_cut","Idade > 132",15,2010,2
"25291","idade_atual_fam_cut","Idade > 132",15,2011,1
"25292","idade_atual_fam_cut","Idade > 132",15,2012,10
"25293","idade_atual_fam_cut","Idade > 132",15,2013,6
"25294","idade_atual_fam_cut","Idade > 132",15,2014,3
"25295","idade_atual_fam_cut","Idade > 132",15,2015,3
"25296","idade_atual_fam_cut","Idade > 132",16,2006,4
"25297","idade_atual_fam_cut","Idade > 132",16,2007,5
"25298","idade_atual_fam_cut","Idade > 132",16,2009,1
"25299","idade_atual_fam_cut","Idade > 132",16,2010,1
"25300","idade_atual_fam_cut","Idade > 132",16,2012,1
"25301","idade_atual_fam_cut","Idade > 132",16,2013,4
"25302","idade_atual_fam_cut","Idade > 132",16,2014,1
"25303","idade_atual_fam_cut","Idade > 132",17,2001,1
"25304","idade_atual_fam_cut","Idade > 132",17,2003,2
"25305","idade_atual_fam_cut","Idade > 132",17,2005,3
"25306","idade_atual_fam_cut","Idade > 132",17,2006,7
"25307","idade_atual_fam_cut","Idade > 132",17,2007,4
"25308","idade_atual_fam_cut","Idade > 132",17,2009,3
"25309","idade_atual_fam_cut","Idade > 132",17,2011,1
"25310","idade_atual_fam_cut","Idade > 132",17,2012,2
"25311","idade_atual_fam_cut","Idade > 132",17,2013,1
"25312","idade_atual_fam_cut","Idade > 132",17,2014,1
"25313","idade_atual_fam_cut","Idade > 132",17,2015,1
"25314","idade_atual_fam_cut","Idade > 132",21,2001,5
"25315","idade_atual_fam_cut","Idade > 132",21,2002,8
"25316","idade_atual_fam_cut","Idade > 132",21,2003,1
"25317","idade_atual_fam_cut","Idade > 132",21,2004,2
"25318","idade_atual_fam_cut","Idade > 132",21,2005,13
"25319","idade_atual_fam_cut","Idade > 132",21,2006,33
"25320","idade_atual_fam_cut","Idade > 132",21,2007,19
"25321","idade_atual_fam_cut","Idade > 132",21,2008,2
"25322","idade_atual_fam_cut","Idade > 132",21,2009,5
"25323","idade_atual_fam_cut","Idade > 132",21,2010,1
"25324","idade_atual_fam_cut","Idade > 132",21,2011,3
"25325","idade_atual_fam_cut","Idade > 132",21,2012,12
"25326","idade_atual_fam_cut","Idade > 132",21,2013,9
"25327","idade_atual_fam_cut","Idade > 132",21,2014,6
"25328","idade_atual_fam_cut","Idade > 132",22,2001,3
"25329","idade_atual_fam_cut","Idade > 132",22,2002,3
"25330","idade_atual_fam_cut","Idade > 132",22,2004,1
"25331","idade_atual_fam_cut","Idade > 132",22,2005,4
"25332","idade_atual_fam_cut","Idade > 132",22,2006,41
"25333","idade_atual_fam_cut","Idade > 132",22,2007,8
"25334","idade_atual_fam_cut","Idade > 132",22,2009,2
"25335","idade_atual_fam_cut","Idade > 132",22,2011,2
"25336","idade_atual_fam_cut","Idade > 132",22,2012,5
"25337","idade_atual_fam_cut","Idade > 132",22,2014,2
"25338","idade_atual_fam_cut","Idade > 132",23,2001,16
"25339","idade_atual_fam_cut","Idade > 132",23,2002,6
"25340","idade_atual_fam_cut","Idade > 132",23,2003,9
"25341","idade_atual_fam_cut","Idade > 132",23,2004,4
"25342","idade_atual_fam_cut","Idade > 132",23,2005,12
"25343","idade_atual_fam_cut","Idade > 132",23,2006,64
"25344","idade_atual_fam_cut","Idade > 132",23,2007,13
"25345","idade_atual_fam_cut","Idade > 132",23,2008,4
"25346","idade_atual_fam_cut","Idade > 132",23,2009,2
"25347","idade_atual_fam_cut","Idade > 132",23,2010,6
"25348","idade_atual_fam_cut","Idade > 132",23,2011,1
"25349","idade_atual_fam_cut","Idade > 132",23,2012,4
"25350","idade_atual_fam_cut","Idade > 132",23,2013,9
"25351","idade_atual_fam_cut","Idade > 132",23,2014,3
"25352","idade_atual_fam_cut","Idade > 132",23,2015,2
"25353","idade_atual_fam_cut","Idade > 132",24,2001,3
"25354","idade_atual_fam_cut","Idade > 132",24,2002,4
"25355","idade_atual_fam_cut","Idade > 132",24,2003,1
"25356","idade_atual_fam_cut","Idade > 132",24,2005,7
"25357","idade_atual_fam_cut","Idade > 132",24,2006,16
"25358","idade_atual_fam_cut","Idade > 132",24,2007,3
"25359","idade_atual_fam_cut","Idade > 132",24,2008,4
"25360","idade_atual_fam_cut","Idade > 132",24,2009,2
"25361","idade_atual_fam_cut","Idade > 132",24,2010,1
"25362","idade_atual_fam_cut","Idade > 132",24,2012,3
"25363","idade_atual_fam_cut","Idade > 132",24,2013,3
"25364","idade_atual_fam_cut","Idade > 132",24,2015,1
"25365","idade_atual_fam_cut","Idade > 132",25,2001,2
"25366","idade_atual_fam_cut","Idade > 132",25,2002,3
"25367","idade_atual_fam_cut","Idade > 132",25,2003,1
"25368","idade_atual_fam_cut","Idade > 132",25,2004,2
"25369","idade_atual_fam_cut","Idade > 132",25,2005,4
"25370","idade_atual_fam_cut","Idade > 132",25,2006,23
"25371","idade_atual_fam_cut","Idade > 132",25,2007,5
"25372","idade_atual_fam_cut","Idade > 132",25,2008,3
"25373","idade_atual_fam_cut","Idade > 132",25,2009,2
"25374","idade_atual_fam_cut","Idade > 132",25,2010,2
"25375","idade_atual_fam_cut","Idade > 132",25,2011,1
"25376","idade_atual_fam_cut","Idade > 132",25,2012,3
"25377","idade_atual_fam_cut","Idade > 132",25,2013,1
"25378","idade_atual_fam_cut","Idade > 132",25,2015,1
"25379","idade_atual_fam_cut","Idade > 132",26,2001,2
"25380","idade_atual_fam_cut","Idade > 132",26,2002,6
"25381","idade_atual_fam_cut","Idade > 132",26,2003,3
"25382","idade_atual_fam_cut","Idade > 132",26,2004,2
"25383","idade_atual_fam_cut","Idade > 132",26,2005,9
"25384","idade_atual_fam_cut","Idade > 132",26,2006,27
"25385","idade_atual_fam_cut","Idade > 132",26,2007,9
"25386","idade_atual_fam_cut","Idade > 132",26,2008,6
"25387","idade_atual_fam_cut","Idade > 132",26,2009,5
"25388","idade_atual_fam_cut","Idade > 132",26,2010,3
"25389","idade_atual_fam_cut","Idade > 132",26,2011,1
"25390","idade_atual_fam_cut","Idade > 132",26,2012,6
"25391","idade_atual_fam_cut","Idade > 132",26,2013,15
"25392","idade_atual_fam_cut","Idade > 132",26,2014,31
"25393","idade_atual_fam_cut","Idade > 132",26,2015,3
"25394","idade_atual_fam_cut","Idade > 132",27,2001,3
"25395","idade_atual_fam_cut","Idade > 132",27,2002,1
"25396","idade_atual_fam_cut","Idade > 132",27,2004,4
"25397","idade_atual_fam_cut","Idade > 132",27,2006,13
"25398","idade_atual_fam_cut","Idade > 132",27,2007,4
"25399","idade_atual_fam_cut","Idade > 132",27,2008,1
"25400","idade_atual_fam_cut","Idade > 132",27,2010,1
"25401","idade_atual_fam_cut","Idade > 132",27,2011,1
"25402","idade_atual_fam_cut","Idade > 132",27,2012,1
"25403","idade_atual_fam_cut","Idade > 132",27,2013,1
"25404","idade_atual_fam_cut","Idade > 132",28,2004,1
"25405","idade_atual_fam_cut","Idade > 132",28,2005,2
"25406","idade_atual_fam_cut","Idade > 132",28,2006,5
"25407","idade_atual_fam_cut","Idade > 132",28,2007,1
"25408","idade_atual_fam_cut","Idade > 132",28,2008,2
"25409","idade_atual_fam_cut","Idade > 132",28,2010,3
"25410","idade_atual_fam_cut","Idade > 132",28,2011,3
"25411","idade_atual_fam_cut","Idade > 132",28,2012,1
"25412","idade_atual_fam_cut","Idade > 132",28,2014,2
"25413","idade_atual_fam_cut","Idade > 132",29,2001,7
"25414","idade_atual_fam_cut","Idade > 132",29,2002,12
"25415","idade_atual_fam_cut","Idade > 132",29,2003,8
"25416","idade_atual_fam_cut","Idade > 132",29,2004,6
"25417","idade_atual_fam_cut","Idade > 132",29,2005,13
"25418","idade_atual_fam_cut","Idade > 132",29,2006,77
"25419","idade_atual_fam_cut","Idade > 132",29,2007,20
"25420","idade_atual_fam_cut","Idade > 132",29,2008,15
"25421","idade_atual_fam_cut","Idade > 132",29,2009,6
"25422","idade_atual_fam_cut","Idade > 132",29,2010,10
"25423","idade_atual_fam_cut","Idade > 132",29,2011,4
"25424","idade_atual_fam_cut","Idade > 132",29,2012,11
"25425","idade_atual_fam_cut","Idade > 132",29,2013,19
"25426","idade_atual_fam_cut","Idade > 132",29,2014,13
"25427","idade_atual_fam_cut","Idade > 132",29,2015,8
"25428","idade_atual_fam_cut","Idade > 132",31,2001,10
"25429","idade_atual_fam_cut","Idade > 132",31,2002,10
"25430","idade_atual_fam_cut","Idade > 132",31,2003,6
"25431","idade_atual_fam_cut","Idade > 132",31,2004,7
"25432","idade_atual_fam_cut","Idade > 132",31,2005,12
"25433","idade_atual_fam_cut","Idade > 132",31,2006,48
"25434","idade_atual_fam_cut","Idade > 132",31,2007,9
"25435","idade_atual_fam_cut","Idade > 132",31,2008,7
"25436","idade_atual_fam_cut","Idade > 132",31,2009,5
"25437","idade_atual_fam_cut","Idade > 132",31,2010,4
"25438","idade_atual_fam_cut","Idade > 132",31,2011,8
"25439","idade_atual_fam_cut","Idade > 132",31,2012,19
"25440","idade_atual_fam_cut","Idade > 132",31,2013,10
"25441","idade_atual_fam_cut","Idade > 132",31,2014,18
"25442","idade_atual_fam_cut","Idade > 132",31,2015,1
"25443","idade_atual_fam_cut","Idade > 132",32,2002,3
"25444","idade_atual_fam_cut","Idade > 132",32,2005,3
"25445","idade_atual_fam_cut","Idade > 132",32,2006,7
"25446","idade_atual_fam_cut","Idade > 132",32,2007,2
"25447","idade_atual_fam_cut","Idade > 132",32,2011,3
"25448","idade_atual_fam_cut","Idade > 132",32,2012,5
"25449","idade_atual_fam_cut","Idade > 132",32,2013,2
"25450","idade_atual_fam_cut","Idade > 132",32,2015,3
"25451","idade_atual_fam_cut","Idade > 132",33,2001,3
"25452","idade_atual_fam_cut","Idade > 132",33,2003,2
"25453","idade_atual_fam_cut","Idade > 132",33,2004,5
"25454","idade_atual_fam_cut","Idade > 132",33,2005,3
"25455","idade_atual_fam_cut","Idade > 132",33,2006,22
"25456","idade_atual_fam_cut","Idade > 132",33,2007,8
"25457","idade_atual_fam_cut","Idade > 132",33,2008,3
"25458","idade_atual_fam_cut","Idade > 132",33,2009,2
"25459","idade_atual_fam_cut","Idade > 132",33,2010,6
"25460","idade_atual_fam_cut","Idade > 132",33,2011,2
"25461","idade_atual_fam_cut","Idade > 132",33,2012,16
"25462","idade_atual_fam_cut","Idade > 132",33,2013,10
"25463","idade_atual_fam_cut","Idade > 132",33,2014,7
"25464","idade_atual_fam_cut","Idade > 132",33,2015,4
"25465","idade_atual_fam_cut","Idade > 132",35,2001,5
"25466","idade_atual_fam_cut","Idade > 132",35,2002,6
"25467","idade_atual_fam_cut","Idade > 132",35,2003,6
"25468","idade_atual_fam_cut","Idade > 132",35,2004,5
"25469","idade_atual_fam_cut","Idade > 132",35,2005,7
"25470","idade_atual_fam_cut","Idade > 132",35,2006,55
"25471","idade_atual_fam_cut","Idade > 132",35,2007,7
"25472","idade_atual_fam_cut","Idade > 132",35,2008,2
"25473","idade_atual_fam_cut","Idade > 132",35,2009,7
"25474","idade_atual_fam_cut","Idade > 132",35,2010,8
"25475","idade_atual_fam_cut","Idade > 132",35,2011,11
"25476","idade_atual_fam_cut","Idade > 132",35,2012,26
"25477","idade_atual_fam_cut","Idade > 132",35,2013,11
"25478","idade_atual_fam_cut","Idade > 132",35,2014,9
"25479","idade_atual_fam_cut","Idade > 132",35,2015,7
"25480","idade_atual_fam_cut","Idade > 132",41,2001,6
"25481","idade_atual_fam_cut","Idade > 132",41,2002,3
"25482","idade_atual_fam_cut","Idade > 132",41,2003,2
"25483","idade_atual_fam_cut","Idade > 132",41,2004,2
"25484","idade_atual_fam_cut","Idade > 132",41,2005,6
"25485","idade_atual_fam_cut","Idade > 132",41,2006,33
"25486","idade_atual_fam_cut","Idade > 132",41,2007,7
"25487","idade_atual_fam_cut","Idade > 132",41,2008,1
"25488","idade_atual_fam_cut","Idade > 132",41,2009,2
"25489","idade_atual_fam_cut","Idade > 132",41,2010,2
"25490","idade_atual_fam_cut","Idade > 132",41,2011,2
"25491","idade_atual_fam_cut","Idade > 132",41,2012,8
"25492","idade_atual_fam_cut","Idade > 132",41,2013,2
"25493","idade_atual_fam_cut","Idade > 132",41,2014,2
"25494","idade_atual_fam_cut","Idade > 132",41,2015,1
"25495","idade_atual_fam_cut","Idade > 132",42,2001,1
"25496","idade_atual_fam_cut","Idade > 132",42,2002,6
"25497","idade_atual_fam_cut","Idade > 132",42,2003,2
"25498","idade_atual_fam_cut","Idade > 132",42,2005,3
"25499","idade_atual_fam_cut","Idade > 132",42,2006,6
"25500","idade_atual_fam_cut","Idade > 132",42,2007,3
"25501","idade_atual_fam_cut","Idade > 132",42,2008,1
"25502","idade_atual_fam_cut","Idade > 132",42,2010,1
"25503","idade_atual_fam_cut","Idade > 132",42,2012,4
"25504","idade_atual_fam_cut","Idade > 132",42,2013,2
"25505","idade_atual_fam_cut","Idade > 132",42,2014,1
"25506","idade_atual_fam_cut","Idade > 132",43,2001,2
"25507","idade_atual_fam_cut","Idade > 132",43,2002,4
"25508","idade_atual_fam_cut","Idade > 132",43,2003,4
"25509","idade_atual_fam_cut","Idade > 132",43,2004,4
"25510","idade_atual_fam_cut","Idade > 132",43,2005,1
"25511","idade_atual_fam_cut","Idade > 132",43,2006,25
"25512","idade_atual_fam_cut","Idade > 132",43,2007,2
"25513","idade_atual_fam_cut","Idade > 132",43,2008,3
"25514","idade_atual_fam_cut","Idade > 132",43,2009,4
"25515","idade_atual_fam_cut","Idade > 132",43,2011,4
"25516","idade_atual_fam_cut","Idade > 132",43,2012,7
"25517","idade_atual_fam_cut","Idade > 132",43,2013,7
"25518","idade_atual_fam_cut","Idade > 132",43,2014,2
"25519","idade_atual_fam_cut","Idade > 132",43,2015,2
"25520","idade_atual_fam_cut","Idade > 132",50,2002,1
"25521","idade_atual_fam_cut","Idade > 132",50,2004,1
"25522","idade_atual_fam_cut","Idade > 132",50,2005,2
"25523","idade_atual_fam_cut","Idade > 132",50,2006,3
"25524","idade_atual_fam_cut","Idade > 132",50,2007,3
"25525","idade_atual_fam_cut","Idade > 132",50,2010,3
"25526","idade_atual_fam_cut","Idade > 132",50,2011,3
"25527","idade_atual_fam_cut","Idade > 132",50,2012,1
"25528","idade_atual_fam_cut","Idade > 132",50,2014,1
"25529","idade_atual_fam_cut","Idade > 132",51,2001,1
"25530","idade_atual_fam_cut","Idade > 132",51,2003,2
"25531","idade_atual_fam_cut","Idade > 132",51,2004,2
"25532","idade_atual_fam_cut","Idade > 132",51,2005,1
"25533","idade_atual_fam_cut","Idade > 132",51,2006,5
"25534","idade_atual_fam_cut","Idade > 132",51,2007,4
"25535","idade_atual_fam_cut","Idade > 132",51,2008,4
"25536","idade_atual_fam_cut","Idade > 132",51,2009,2
"25537","idade_atual_fam_cut","Idade > 132",51,2010,1
"25538","idade_atual_fam_cut","Idade > 132",51,2011,1
"25539","idade_atual_fam_cut","Idade > 132",51,2012,5
"25540","idade_atual_fam_cut","Idade > 132",51,2014,3
"25541","idade_atual_fam_cut","Idade > 132",51,2015,3
"25542","idade_atual_fam_cut","Idade > 132",52,2001,1
"25543","idade_atual_fam_cut","Idade > 132",52,2002,2
"25544","idade_atual_fam_cut","Idade > 132",52,2003,1
"25545","idade_atual_fam_cut","Idade > 132",52,2005,4
"25546","idade_atual_fam_cut","Idade > 132",52,2006,14
"25547","idade_atual_fam_cut","Idade > 132",52,2007,1
"25548","idade_atual_fam_cut","Idade > 132",52,2008,1
"25549","idade_atual_fam_cut","Idade > 132",52,2009,4
"25550","idade_atual_fam_cut","Idade > 132",52,2010,2
"25551","idade_atual_fam_cut","Idade > 132",52,2011,1
"25552","idade_atual_fam_cut","Idade > 132",52,2012,5
"25553","idade_atual_fam_cut","Idade > 132",52,2013,8
"25554","idade_atual_fam_cut","Idade > 132",52,2014,3
"25555","idade_atual_fam_cut","Idade > 132",52,2015,1
"25556","idade_atual_fam_cut","Idade > 132",53,2003,1
"25557","idade_atual_fam_cut","Idade > 132",53,2010,1
"25558","idade_atual_fam_cut","Idade > 132",53,2012,3
"25559","idade_atual_fam_cut","Idade negativa",0,2002,8
"25560","idade_atual_fam_cut","Idade negativa",0,2003,13
"25561","idade_atual_fam_cut","Idade negativa",11,2001,4
"25562","idade_atual_fam_cut","Idade negativa",11,2002,19
"25563","idade_atual_fam_cut","Idade negativa",11,2003,10
"25564","idade_atual_fam_cut","Idade negativa",11,2004,8
"25565","idade_atual_fam_cut","Idade negativa",12,2001,10
"25566","idade_atual_fam_cut","Idade negativa",12,2002,14
"25567","idade_atual_fam_cut","Idade negativa",12,2003,4
"25568","idade_atual_fam_cut","Idade negativa",12,2009,1
"25569","idade_atual_fam_cut","Idade negativa",12,2014,1
"25570","idade_atual_fam_cut","Idade negativa",13,2001,18
"25571","idade_atual_fam_cut","Idade negativa",13,2002,34
"25572","idade_atual_fam_cut","Idade negativa",13,2003,20
"25573","idade_atual_fam_cut","Idade negativa",13,2004,4
"25574","idade_atual_fam_cut","Idade negativa",13,2005,4
"25575","idade_atual_fam_cut","Idade negativa",14,2002,7
"25576","idade_atual_fam_cut","Idade negativa",14,2005,3
"25577","idade_atual_fam_cut","Idade negativa",15,2001,14
"25578","idade_atual_fam_cut","Idade negativa",15,2002,109
"25579","idade_atual_fam_cut","Idade negativa",15,2003,120
"25580","idade_atual_fam_cut","Idade negativa",15,2004,6
"25581","idade_atual_fam_cut","Idade negativa",15,2005,1
"25582","idade_atual_fam_cut","Idade negativa",15,2009,1
"25583","idade_atual_fam_cut","Idade negativa",15,2014,1
"25584","idade_atual_fam_cut","Idade negativa",16,2001,7
"25585","idade_atual_fam_cut","Idade negativa",16,2002,1
"25586","idade_atual_fam_cut","Idade negativa",17,2001,15
"25587","idade_atual_fam_cut","Idade negativa",17,2002,42
"25588","idade_atual_fam_cut","Idade negativa",17,2003,26
"25589","idade_atual_fam_cut","Idade negativa",17,2004,4
"25590","idade_atual_fam_cut","Idade negativa",17,2005,2
"25591","idade_atual_fam_cut","Idade negativa",17,2014,1
"25592","idade_atual_fam_cut","Idade negativa",21,2001,56
"25593","idade_atual_fam_cut","Idade negativa",21,2002,199
"25594","idade_atual_fam_cut","Idade negativa",21,2003,122
"25595","idade_atual_fam_cut","Idade negativa",21,2004,44
"25596","idade_atual_fam_cut","Idade negativa",21,2006,4
"25597","idade_atual_fam_cut","Idade negativa",21,2008,2
"25598","idade_atual_fam_cut","Idade negativa",21,2010,3
"25599","idade_atual_fam_cut","Idade negativa",22,2001,78
